# Options: ../sw_all_against_all.x -v 2 -g 11 1 -c 47 -h -t 10 -d /Users/stefan/packages/MMseqs2/examples/DB.fasta -q mms_query_only.fasta
# Fields: s. seqid, q. seqid, s. start, s. len, q. start, q. len, score, bit score
M8CM40	M4DPZ7	13	260	68	238	178	73
M8CM40	E2RG46	19	197	140	192	193	79
M8CM40	Q9DC28	13	203	8	205	130	55
I3M8B4	D0F0C7	38	208	374	231	337	134
I3M8B4	F1NP62	26	222	528	234	349	139
J7WWK9	A0A071M8F5	16	156	236	159	146	61
J7WWK9	A0A0Q8D4J7	16	154	236	156	143	60
G1S610	F7I569	4	83	25	81	179	74
G1S610	G7PBD3	7	80	36	80	252	102
A0A0F5Z7U6	A7NBH0	38	321	36	323	521	205
A0A0G4K108	Q2ERY2	12	331	8	345	996	388
F2CWU6	A0A0K8VRH7	40	263	12	258	400	159
F2CWU6	M4DPZ7	44	202	71	181	209	85
F2CWU6	V4TTK3	40	196	2	188	180	74
F2CWU6	A0A0D3E108	39	213	55	208	135	57
F2CWU6	E2RG46	29	217	119	213	219	89
F2CWU6	Q9DC28	40	206	7	206	150	62
A0A0B2QZS0	A0A0D3E0J9	45	426	39	431	790	309
A0A0B2QZS0	A0A0C3SGE9	216	264	170	259	155	64
A0A0T6AMN8	A0A0S2ES34	22	193	34	193	450	178
A0A0H3DKM1	A0A095ALB6	15	233	4	239	310	124
A0A0H3DKM1	W1TUQ2	15	233	4	222	268	108
A0A0H3DKM1	A0A142FCW2	3	245	8	241	272	109
A0A0H3DKM1	W9RYS9	47	195	100	196	168	69
A0A0H3DKM1	A0A0M3GZ92	28	237	11	238	256	103
A0A0H3DKM1	A0A0T7CSE4	45	203	29	200	290	116
A0A0H3DKM1	E7A488	35	219	24	211	229	93
A0A0H3DKM1	E5XXL2	34	214	25	211	308	123
A0A0H3DKM1	J6PSR2	10	266	294	257	299	120
A0A0H3DKM1	A0A0A6L293	0	243	804	269	127	54
V4SHJ0	A0A0K8VRH7	584	195	18	194	214	87
V4SHJ0	M4DPZ7	583	194	72	176	189	77
V4SHJ0	A0A0D3E108	571	205	42	210	194	79
V4SHJ0	E2RG46	585	195	140	191	180	74
V4SHJ0	Q9DC28	583	189	12	192	133	56
D7M672	R0HSC1	704	289	126	298	165	68
D7M672	I1H1V8	424	545	68	530	183	75
A0A0K2DQZ1	S7KNL8	9	271	5	267	267	107
A0A0G4DZ51	A0A0D3E0J9	172	159	204	181	119	50
A0A0G4DZ51	A0A0C3SGE9	109	500	119	500	1330	517
C4KHS6	A0A0W7XYV8	8	768	27	739	371	148
C4KHS6	Q0HXU4	8	793	14	782	329	131
C4KHS6	A0A0F2I0C5	2	332	8	351	293	117
C4KHS6	H6KT70	11	809	21	837	125	53
C4KHS6	A0A0U3ICN5	3	941	6	952	1789	694
R0GUS8	A0A064B1R8	158	156	1654	163	109	47
R0GUS8	C5X5G1	233	531	309	540	803	314
X1WE77	F6Y724	10	334	86	375	923	360
B8Y8L2	A0A0K8VRH7	2	209	54	211	379	151
B8Y8L2	M4DPZ7	36	175	126	180	217	88
B8Y8L2	V4TTK3	8	155	48	157	176	72
B8Y8L2	A0A0D3E108	9	176	104	177	174	72
B8Y8L2	E2RG46	8	152	179	153	192	79
A0A143WTU4	W7V0Q8	2	63	4	63	109	47
B5BNK0	F7YYT9	4	296	2	290	333	133
D0R5D6	A0A071M8F5	3	636	2	632	1231	479
D0R5D6	A0A0Q8D4J7	3	610	2	606	1191	463
D0R5D6	E6N4D5	220	419	178	411	319	127
A0A0A0KMJ6	R0HSC1	145	430	132	373	514	203
A0A0A0KMJ6	I1H1V8	53	513	166	461	541	213
H7F2K1	B6Y6H9	0	272	0	270	437	173
E3LRY8	A8G1Q8	1	302	44	346	228	92
Q04Z48	A0A098MZT9	0	374	0	374	1816	704
Q04Z48	A6VN75	3	353	5	353	791	309
A0A0F3NCY1	B8FC91	0	247	0	245	268	108
B3CN31	C2CQ02	9	101	9	101	175	72
A0A0D4IRI7	A0A0F8P052	78	880	4	814	781	305
A9WWA1	A0A095ALB6	40	234	18	239	346	138
A9WWA1	W1TUQ2	49	218	25	208	296	119
A9WWA1	A0A142FCW2	16	318	4	324	752	294
A9WWA1	W9RYS9	34	180	80	176	151	63
A9WWA1	A0A0M3GZ92	46	217	19	211	282	113
A9WWA1	A0A0T7CSE4	45	229	19	224	351	140
A9WWA1	E7A488	46	217	25	207	296	119
A9WWA1	E5XXL2	18	254	2	246	398	158
A9WWA1	J6PSR2	44	218	315	210	221	90
Q296B0	A0A073KR37	8	214	3	202	362	144
A0A146MP42	A0A0W7V0M3	49	127	3	128	189	77
A0A146MP42	R5J8N4	54	227	205	200	160	66
A0A146MP42	S8QQG0	45	131	427	113	151	63
A0A146MP42	K8G181	34	246	392	217	183	75
T5HJN2	A0A095ALB6	0	338	4	351	764	299
T5HJN2	W1TUQ2	0	241	4	234	381	151
T5HJN2	A0A142FCW2	7	245	22	248	390	155
T5HJN2	W9RYS9	30	193	99	197	160	66
T5HJN2	A0A0M3GZ92	20	214	19	213	302	121
T5HJN2	A0A0T7CSE4	0	340	0	349	756	296
T5HJN2	E7A488	0	244	9	235	377	150
T5HJN2	E5XXL2	0	327	4	349	715	280
T5HJN2	J6PSR2	0	233	299	228	274	110
T5HJN2	A0A0A6L293	27	198	871	203	137	57
M4DPJ0	A0A0K8VRH7	382	184	6	210	118	50
M4DPJ0	A0A064B1R8	63	188	588	235	149	62
M4DPJ0	C1FY42	66	186	2233	202	113	48
A0A022PQN4	R0HSC1	122	426	85	406	613	241
A0A022PQN4	I1H1V8	2	574	74	574	921	359
M3YFU3	A0A078G2Y6	1600	327	277	316	192	79
M3YFU3	A0A064B1R8	1681	826	44	821	154	64
M3YFU3	C1FY42	0	3034	0	2949	12997	5011
M3YFU3	I6TVF4	1579	274	780	246	110	47
M0TBK9	R0HSC1	305	267	163	257	227	92
M0TBK9	I1H1V8	150	455	20	498	233	94
V4LTI8	A0A087HLP8	47	205	131	226	347	138
V4LTI8	B8AV11	41	243	114	314	318	127
V4LTI8	A0A0E0P7B9	131	139	259	155	187	77
V4LTI8	A0A0E0P5B2	41	243	114	313	315	126
G1QQZ5	A0A0C3SGE9	482	220	169	222	249	101
A0A0P6CXQ9	A0A0K8VRH7	20	258	10	260	409	162
A0A0P6CXQ9	M4DPZ7	26	247	71	235	248	100
A0A0P6CXQ9	V4TTK3	23	253	3	281	203	83
A0A0P6CXQ9	A0A0D3E108	16	231	50	231	203	83
A0A0P6CXQ9	E2RG46	19	266	130	297	239	97
A0A0P6CXQ9	Q9DC28	18	204	2	211	131	55
S9NZS2	Q1D766	0	104	4	104	464	183
W4ELJ0	A0A0W7V0M3	11	653	4	596	623	245
W4ELJ0	R5J8N4	12	127	202	109	142	59
W4ELJ0	S8QQG0	12	208	432	178	156	65
W4ELJ0	K8G181	12	208	407	178	165	68
S7KTZ1	A0A095ALB6	2	209	5	223	232	94
S7KTZ1	W1TUQ2	7	215	8	214	167	69
S7KTZ1	A0A142FCW2	21	177	35	186	180	74
S7KTZ1	W9RYS9	32	177	100	181	121	51
S7KTZ1	A0A0M3GZ92	0	223	0	224	179	74
S7KTZ1	A0A0T7CSE4	24	174	23	178	192	79
S7KTZ1	E7A488	17	196	21	195	161	67
S7KTZ1	E5XXL2	21	178	27	182	246	99
S7KTZ1	J6PSR2	4	195	300	196	229	93
M1HW42	M1HC43	0	902	0	902	4614	1782
A0A085TKN9	A5F385	0	253	0	253	1270	494
H7C8G6	B1ER33	0	249	0	250	1221	475
Q9PQH1	A0A0W7V0M3	119	130	5	151	157	65
Q9PQH1	R5J8N4	30	579	114	580	1453	564
Q9PQH1	S8QQG0	33	576	344	581	1345	523
Q9PQH1	K8G181	39	568	328	571	1177	458
Q1MNG5	I3QD32	2926	482	1511	470	533	210
A0A0B0PUI5	A0A064B1R8	387	520	288	561	169	70
A0A0B0PUI5	C5X5G1	581	555	121	574	400	159
A0A0B0PUI5	C1FY42	555	268	2161	266	114	49
A0A0B0PUI5	P56645	543	288	762	292	115	49
A0A0F3MT35	U2EZK2	0	377	0	359	605	238
A0A0L1LF06	A0A0W7V0M3	3	384	2	435	248	100
A0A0L1LF06	R5J8N4	7	221	203	208	187	77
A0A0L1LF06	S8QQG0	7	221	433	208	200	82
A0A0L1LF06	K8G181	7	214	408	201	180	74
D7MED3	M4CT87	171	63	235	62	159	66
A0A023ZVS1	A0A097J6P7	0	58	14	58	282	113
B8H9E8	A0A071M8F5	37	629	38	595	1267	493
B8H9E8	A0A0Q8D4J7	34	633	35	599	1267	493
B8H9E8	E6N4D5	242	424	179	409	291	117
A0A0K2W7Z8	A0A0K2W8B5	0	92	8	92	531	209
A0A0R1KV22	I2NGK0	0	106	0	102	133	56
A0A0K9R882	R0HSC1	272	201	182	190	150	62
A0A0K9R882	I1H1V8	326	457	53	474	141	59
M3YDQ9	G1L423	4	1713	2	1669	7677	2962
J0HY11	A0A095ALB6	1	325	4	352	711	278
J0HY11	W1TUQ2	1	263	4	258	385	153
J0HY11	A0A142FCW2	1	260	8	275	348	139
J0HY11	W9RYS9	16	205	90	206	164	68
J0HY11	A0A0M3GZ92	2	228	4	226	322	129
J0HY11	A0A0T7CSE4	1	324	0	347	682	267
J0HY11	E7A488	1	239	9	233	373	148
J0HY11	E5XXL2	17	300	26	320	604	237
J0HY11	J6PSR2	1	230	299	228	254	102
J0HY11	A0A0A6L293	25	156	871	160	131	55
I1GTY5	A9SKD4	77	377	33	368	367	146
I1GTY5	A0A125UPB5	75	393	1	383	465	184
I1GTY5	A0A059JHJ0	45	504	263	519	527	208
M9NDM4	A0A0D2SLZ4	123	221	2561	232	152	63
M9NDM4	F7DRM4	118	154	549	153	251	101
M9NDM4	F4PLH8	87	181	30	182	238	96
Q5KSR4	L7PCM3	4	222	1	217	334	133
M3XNX8	G9L2B3	297	79	0	79	400	159
Q2P328	C6XKQ8	4	122	3	129	206	84
A0A0S8INK0	A0A0S8J6R4	0	340	0	340	961	375
A0A0S8INK0	A0A089WNU5	4	341	5	335	571	225
A0A078GI84	M4CT87	150	63	235	62	146	61
A0A146NRZ0	A0A0R4J071	7	672	8	662	989	386
H6QKT7	Q600K7	36	168	34	163	229	93
J3MJC8	F7DRM4	49	603	184	572	899	351
J3MJC8	F4PLH8	344	260	352	280	218	89
A0A0A2AL90	A0A0S8J6R4	25	319	21	313	581	228
A0A0A2AL90	A0A089WNU5	24	320	21	315	427	169
R0EUJ3	Q5VIY3	1214	65	174	65	130	55
R0EUJ3	A0A0B0N589	1214	103	156	95	172	71
R0EUJ3	A0A078I1A1	147	522	166	565	132	55
V5RJH4	A0A139T391	1	446	40	457	180	74
V5RJH4	U6ENU4	10	437	10	430	628	247
V5RJH4	A0A0E3N9U1	0	452	0	445	1038	404
A0A0K8WHK2	A0A0K8VRH7	476	243	12	244	195	80
A0A0K8WHK2	M4DPZ7	452	269	51	248	162	67
A0A0K8WHK2	V4TTK3	479	191	5	190	175	72
A0A0K8WHK2	A0A0D3E108	481	230	59	235	161	67
A0A0K8WHK2	E2RG46	404	264	85	240	201	82
A5W9W7	A0A095ALB6	354	226	5	239	263	106
A5W9W7	W1TUQ2	354	224	5	220	252	102
A5W9W7	A0A142FCW2	369	209	33	215	184	75
A5W9W7	W9RYS9	343	230	61	235	208	85
A5W9W7	A0A0M3GZ92	354	224	4	222	254	102
A5W9W7	A0A0T7CSE4	354	230	1	233	285	114
A5W9W7	E7A488	354	224	10	218	240	97
A5W9W7	E5XXL2	371	210	27	211	264	106
A5W9W7	J6PSR2	358	238	9	239	216	88
A5W9W7	A0A0A6L293	357	217	158	232	138	58
H2VXY3	A0A0C6CSM8	120	86	205	90	114	49
H2VXY3	E3LMS7	97	106	119	110	136	57
H2VXY3	A0A059JHJ0	51	150	132	138	118	50
A8X5D8	Q9N4B8	26	168	70	158	245	99
A8X5D8	A0A0N5CXT3	116	184	17	187	211	86
F7XS45	A0A0F3QEX3	32	172	5	170	193	79
B2D8Z5	G2H2V2	40	375	36	363	207	84
K8CTA0	A0A0W7XYV8	10	831	23	837	332	132
K8CTA0	Q0HXU4	0	858	0	857	3449	1333
K8CTA0	A0A0F2I0C5	0	858	0	855	3457	1336
K8CTA0	H6KT70	10	654	14	657	174	72
K8CTA0	A0A0U3ICN5	9	808	6	838	411	163
A0A0G2V263	A0A071M8F5	0	637	0	631	1387	539
A0A0G2V263	A0A0Q8D4J7	0	646	0	640	1395	542
A0A0G2V263	E6N4D5	232	401	186	396	338	135
B5RR32	B8G711	0	190	0	189	265	107
B5RR32	Q4UKM7	3	188	2	186	249	101
A0A0A3ZPP5	A0A0A4BEN1	0	683	0	683	3529	1364
B1GZ92	Q1D766	3	84	18	90	153	64
E3LFZ5	B3NDZ7	1309	219	2126	249	154	64
M4D7R6	Q2C832	58	513	11	540	431	171
A5CA14	R0HSC1	475	385	125	386	633	248
A5CA14	I1H1V8	250	707	27	708	1366	531
L9KJ62	H0Z296	27	2732	6	2416	6518	2515
L9KJ62	Q7TN88	2	2786	0	2461	8690	3352
C3NDV9	A0A0W1BG93	2	221	11	228	114	49
U5KK48	I1LVT6	0	118	0	118	387	154
U5KK48	A0A0K1SB77	0	138	0	137	482	190
B9T3Z2	A0A064B1R8	557	184	456	196	160	66
B9T3Z2	C5X5G1	637	512	317	507	373	148
B9T3Z2	C1FY42	558	182	2128	209	112	48
B2A3J0	H6QJ35	2	350	4	348	952	371
B2A3J0	A0A133HG30	0	356	4	353	1002	391
A0A0X8D691	S9P6K9	0	313	0	322	642	252
A0A0X8D691	Q5CB92	0	322	7	318	669	262
A0A0N1JHZ6	A0A095ALB6	0	224	0	234	305	122
A0A0N1JHZ6	W1TUQ2	0	224	0	217	267	107
A0A0N1JHZ6	A0A142FCW2	22	186	32	191	257	104
A0A0N1JHZ6	W9RYS9	24	214	88	212	175	72
A0A0N1JHZ6	A0A0M3GZ92	24	232	18	224	277	111
A0A0N1JHZ6	A0A0T7CSE4	4	289	0	286	346	138
A0A0N1JHZ6	E7A488	3	223	8	214	294	118
A0A0N1JHZ6	E5XXL2	23	201	22	205	309	124
A0A0N1JHZ6	J6PSR2	0	230	0	232	240	97
A0A0N1JHZ6	A0A0A6L293	32	208	871	229	126	53
A7ZE39	A0A0W7XYV8	5	732	21	744	272	109
A7ZE39	Q0HXU4	3	815	1	856	1908	740
A7ZE39	A0A0F2I0C5	3	815	1	854	1859	721
A7ZE39	H6KT70	43	591	47	624	184	75
A7ZE39	A0A0U3ICN5	11	740	6	803	386	153
C2SWC0	A0A095ALB6	4	323	5	322	246	99
C2SWC0	W1TUQ2	4	277	5	267	268	108
C2SWC0	A0A142FCW2	270	212	36	211	194	79
C2SWC0	W9RYS9	18	205	88	209	184	75
C2SWC0	A0A0M3GZ92	4	214	4	211	259	104
C2SWC0	A0A0T7CSE4	4	217	1	219	247	100
C2SWC0	E7A488	4	241	10	233	288	116
C2SWC0	E5XXL2	5	216	13	214	214	87
C2SWC0	J6PSR2	17	457	20	493	286	115
C2SWC0	A0A0A6L293	270	202	865	200	125	53
A0A0N9SHI2	A0A064B1R8	2159	367	401	395	123	52
A0A0P9FH68	A0A073KR37	1	220	2	220	486	192
A0A0V0ZVY1	A0A0W7XYV8	93	834	23	827	502	198
A0A0V0ZVY1	Q0HXU4	83	310	0	360	213	87
A0A0V0ZVY1	A0A0F2I0C5	83	310	0	359	182	75
A0A0V0ZVY1	H6KT70	99	842	20	883	327	131
A0A0V0ZVY1	A0A0U3ICN5	90	807	4	836	214	87
A0A146PIY1	A0A078G2Y6	122	234	79	239	109	47
A0A060PXQ7	B4UEM2	0	121	0	123	138	58
S7NFX4	A0A0K8VRH7	283	250	19	249	303	121
S7NFX4	M4DPZ7	214	319	5	304	172	71
S7NFX4	V4TTK3	281	253	7	278	161	67
S7NFX4	A0A0D3E108	281	194	59	198	161	67
S7NFX4	E2RG46	276	260	133	289	217	88
S7NFX4	Q9DC28	264	213	0	215	126	53
H2SNJ0	A0A0C6CSM8	353	134	110	152	117	50
H2SNJ0	A0A083XXL8	381	141	732	145	120	51
H2SNJ0	A0A059JHJ0	352	135	146	121	128	54
N4N6P8	A0A095ALB6	6	234	5	253	329	131
N4N6P8	W1TUQ2	3	341	2	343	621	244
N4N6P8	A0A142FCW2	2	226	5	247	324	129
N4N6P8	W9RYS9	19	204	87	213	193	79
N4N6P8	A0A0M3GZ92	6	276	4	281	464	183
N4N6P8	A0A0T7CSE4	6	242	1	254	375	149
N4N6P8	E7A488	3	314	7	328	715	280
N4N6P8	E5XXL2	12	228	16	235	331	132
N4N6P8	J6PSR2	17	210	18	219	268	108
N4N6P8	A0A0A6L293	20	193	863	202	141	59
A0A067KTV8	A0A095ALB6	445	195	4	229	176	72
A0A067KTV8	W1TUQ2	119	219	5	193	151	63
A0A067KTV8	A0A142FCW2	465	185	39	210	162	67
A0A067KTV8	A0A0M3GZ92	448	202	6	221	188	77
A0A067KTV8	A0A0T7CSE4	119	235	1	216	164	68
A0A067KTV8	E7A488	437	203	1	218	224	91
A0A067KTV8	E5XXL2	465	185	31	205	163	67
A0A067KTV8	J6PSR2	119	521	5	508	233	94
A0A0C5ZF65	A0A0C5ZNV7	0	131	0	131	662	260
A0A0D3TFB6	A0A0W7V0M3	171	166	7	146	145	60
A0A0D3TFB6	K8G181	171	188	409	146	110	47
H2NSS3	A0A0K8VRH7	99	279	11	268	217	88
H2NSS3	M4DPZ7	107	260	74	235	248	100
H2NSS3	V4TTK3	99	267	1	282	113	48
H2NSS3	A0A0D3E108	224	150	179	141	126	53
H2NSS3	E2RG46	53	272	95	257	159	66
A0A078GVL0	A0A0K8VRH7	505	159	118	154	189	77
A0A078GVL0	M4DPZ7	474	184	124	183	200	82
A0A078GVL0	V4TTK3	506	154	105	179	126	53
A0A078GVL0	E2RG46	495	199	226	227	145	60
H8X537	A0A0V1PZ77	0	596	7	571	1839	713
A0A0L1I4R1	A0A0K8VRH7	123	249	19	248	383	152
A0A0L1I4R1	M4DPZ7	123	249	74	234	213	87
A0A0L1I4R1	V4TTK3	121	252	7	277	206	84
A0A0L1I4R1	A0A0D3E108	116	252	54	254	174	72
A0A0L1I4R1	E2RG46	121	252	138	281	219	89
A0A0L1I4R1	M5XS75	418	141	77	141	193	79
A0A0L1I4R1	Q9DC28	116	217	8	218	135	57
L0MUG7	F7YYT9	6	303	0	290	312	125
A0A0D9R0Q0	A0A016W2A2	955	338	675	397	494	195
A0A0D9R0Q0	G3RFS9	31	1302	1	1313	6138	2369
A0A0A0A407	A0A095ALB6	480	306	5	316	250	101
A0A0A0A407	W1TUQ2	477	215	2	212	233	94
A0A0A0A407	A0A142FCW2	489	205	25	214	157	65
A0A0A0A407	W9RYS9	509	188	99	194	179	74
A0A0A0A407	A0A0M3GZ92	479	215	3	214	209	85
A0A0A0A407	A0A0T7CSE4	480	286	1	292	287	115
A0A0A0A407	E7A488	475	224	5	219	226	92
A0A0A0A407	E5XXL2	485	207	10	214	223	91
A0A0A0A407	J6PSR2	472	222	292	221	208	85
A0A0A0A407	A0A0A6L293	492	200	857	208	191	78
D7VFW5	A0A095ALB6	0	340	4	351	753	295
D7VFW5	W1TUQ2	0	243	4	236	380	151
D7VFW5	A0A142FCW2	0	242	8	254	340	136
D7VFW5	W9RYS9	30	193	99	197	155	64
D7VFW5	A0A0M3GZ92	20	244	19	244	321	128
D7VFW5	A0A0T7CSE4	0	343	0	350	713	279
D7VFW5	E7A488	0	243	9	234	355	141
D7VFW5	E5XXL2	0	318	4	328	688	270
D7VFW5	J6PSR2	20	223	22	225	241	97
D7VFW5	A0A0A6L293	3	214	847	218	117	50
F4MR74	A0A089QMI5	20	202	15	213	210	86
Q2S1J6	A0A154BWY9	7	115	6	115	153	64
Q2S1J6	A0A080M9M3	7	94	8	92	164	68
A0A0P0QB21	A0A0E9EC92	2	458	9	421	290	116
A0A0D2VDE5	R0HSC1	225	323	169	320	574	226
A0A0D2VDE5	I1H1V8	30	507	127	480	807	315
G8YAP1	A0A078G2Y6	252	378	298	375	129	54
G8YAP1	I6TVF4	264	367	167	362	145	60
D5HJY7	D5HJQ8	0	120	0	120	671	263
A0A0A6L1F1	P0CB63	0	298	0	298	1510	586
A0A0A1XV85	F7YYT9	0	244	0	241	381	151
A0A0D3ATJ4	C1FY42	310	413	537	391	115	49
A0A0E2D863	S8QQG0	29	162	430	157	115	49
A0A0A0IUT8	A0A095ALB6	0	255	0	276	322	129
A0A0A0IUT8	W1TUQ2	0	231	0	228	341	136
A0A0A0IUT8	A0A142FCW2	20	209	34	215	248	100
A0A0A0IUT8	W9RYS9	31	193	99	198	164	68
A0A0A0IUT8	A0A0M3GZ92	5	225	4	224	278	112
A0A0A0IUT8	A0A0T7CSE4	4	225	0	229	294	118
A0A0A0IUT8	E7A488	4	271	9	277	308	123
A0A0A0IUT8	E5XXL2	20	209	26	210	304	122
A0A0A0IUT8	J6PSR2	4	232	299	231	396	157
A0A0A0IUT8	A0A0A6L293	7	192	851	195	160	66
A0A0F2Q8J6	A0A095ALB6	6	212	21	224	372	148
A0A0F2Q8J6	W1TUQ2	9	209	22	206	278	112
A0A0F2Q8J6	A0A142FCW2	5	213	31	227	261	105
A0A0F2Q8J6	W9RYS9	5	206	85	212	151	63
A0A0F2Q8J6	A0A0M3GZ92	4	214	14	215	293	117
A0A0F2Q8J6	A0A0T7CSE4	8	209	19	211	337	134
A0A0F2Q8J6	E7A488	7	209	23	206	314	126
A0A0F2Q8J6	E5XXL2	8	209	26	211	358	143
A0A0F2Q8J6	J6PSR2	2	235	15	241	314	126
A0A0F2Q8J6	A0A0A6L293	3	201	858	207	134	56
A0A0S3NS82	C5Y009	14	698	14	697	838	327
S8CY40	A0A118K5T9	33	225	37	231	885	346
Q2FHU2	A0A0U1MIC2	0	800	0	800	3971	1534
Q2FHU2	A0A126G4A8	160	635	45	646	670	263
H9C6U3	H9C6T4	1	469	1	471	2224	861
A0A0C6DDA5	A0A0C3SGE9	409	246	169	242	394	156
A0A0C6DDA5	A0A0C6CSM8	9	192	154	159	146	61
A0A0C6DDA5	A0A083XXL8	30	214	681	215	139	58
A0A0E0DRD9	A0A068GNM3	0	440	0	441	2261	876
W1U7F6	H6KT70	3	214	760	220	346	138
L9JE76	A0A0G2K4F4	2	168	0	168	593	233
B2NGQ5	S9P6K9	3	320	0	328	391	155
B2NGQ5	Q5CB92	2	325	6	320	484	191
U4V5A1	A0A0S2ES34	1	203	31	203	489	193
A0A0D2QM38	A0A064B1R8	616	352	481	402	208	85
A0A0D2QM38	C5X5G1	663	554	108	579	408	162
A0A0D2QM38	C1FY42	664	232	2293	239	148	62
A0A091JKW0	A0A0K8VRH7	1967	272	18	253	175	72
A0A091JKW0	M4DPZ7	1966	264	72	231	142	59
A0A091JKW0	V4TTK3	1968	225	9	203	117	50
A0A091JKW0	A0A0D3E108	1966	241	59	225	114	49
A0A091JKW0	E2RG46	1968	282	140	254	112	48
L5MA52	Q8ZZW3	51	382	19	345	222	90
L5MA52	G7PWX4	41	392	0	425	896	350
L5MA52	H2NWH9	41	392	0	425	872	341
A0A140NTZ6	E1CC35	566	155	783	210	167	69
A0A0D3AIB8	M4CT87	127	51	244	51	125	53
X2FEN4	A0A062IFC1	0	556	0	556	2866	1109
A0A067JYZ8	R0HSC1	164	312	184	301	169	70
A0A067JYZ8	I1H1V8	145	275	158	266	179	74
L5K9Y1	A0A0D2SLZ4	2544	534	2091	529	800	313
L5K9Y1	F4PLH8	3043	127	92	121	120	51
C0ZIH0	A0A0B5SEL2	0	1172	0	1173	4908	1895
A0A0C7DA10	C6XKQ8	0	101	0	101	210	86
A0A0V8DMQ1	A0A095ALB6	0	238	0	255	380	151
A0A0V8DMQ1	W1TUQ2	0	381	0	382	1572	610
A0A0V8DMQ1	A0A142FCW2	2	231	6	250	247	100
A0A0V8DMQ1	W9RYS9	17	207	84	216	211	86
A0A0V8DMQ1	A0A0M3GZ92	9	242	8	244	384	153
A0A0V8DMQ1	A0A0T7CSE4	4	225	0	232	346	138
A0A0V8DMQ1	E7A488	1	334	6	350	725	284
A0A0V8DMQ1	E5XXL2	0	251	0	259	319	127
A0A0V8DMQ1	J6PSR2	0	225	0	234	276	111
A0A0V8DMQ1	A0A0A6L293	18	215	860	225	140	59
A0A0F3NH64	C2CQ02	11	96	14	96	191	78
A0A0W8LC63	A0A0S8J6R4	1	311	3	316	531	209
A0A0W8LC63	A0A089WNU5	0	320	3	325	453	179
E0Z3H0	E3LCT8	89	59	232	59	115	49
A0A0H1UWX9	A0A0F8P052	5	853	4	895	1622	629
A0A061IBM4	P56645	1397	160	942	169	124	52
A0A061IBM4	A0A091P4I4	17	2372	25	1966	1593	618
A0A097J631	A0A097J303	0	46	0	46	223	91
Q4VIY0	A1YGK7	75	55	132	55	184	75
L8AR71	A0A0D3E0J9	162	256	184	267	127	54
L8AR71	A0A0C3SGE9	0	627	0	628	2309	894
A0A0A2FK08	B8FC91	0	247	0	247	342	136
A0A0A0KPP6	R0HSC1	351	372	136	372	633	248
A0A0A0KPP6	I1H1V8	114	707	26	709	2253	872
G5ECQ3	A0A0K8VRH7	52	270	19	254	161	67
G5ECQ3	E2RG46	50	247	138	211	138	58
E1GR87	E3LIQ8	0	94	367	94	320	128
D6B9Z2	A0A0W7V0M3	290	136	20	126	155	64
D6B9Z2	R5J8N4	212	589	122	573	1334	518
D6B9Z2	S8QQG0	210	591	347	579	1404	545
D6B9Z2	K8G181	28	773	184	718	1364	530
A0A0K1LKA1	A0A097J303	0	46	0	46	211	86
A0A0E0NZH6	A0A0K8VRH7	27	300	13	262	253	102
A0A0E0NZH6	M4DPZ7	101	225	126	185	292	117
A0A0E0NZH6	V4TTK3	27	297	3	281	145	60
A0A0E0NZH6	A0A0D3E108	33	234	61	211	146	61
A0A0E0NZH6	E2RG46	24	322	131	310	217	88
A5GU17	F7YYT9	0	295	0	291	348	139
A2CBQ1	B6Y6H9	0	290	0	270	301	121
A0A0E1C711	F7YYT9	0	276	0	272	285	114
G0P274	A0A0K2S3B3	1187	296	54	320	132	55
P03445	P04660	0	100	0	100	462	183
A0A0E9DUF8	A0A0W7V0M3	338	171	5	202	159	66
A0A0E9DUF8	R5J8N4	217	606	87	604	1156	450
A0A0E9DUF8	S8QQG0	134	686	227	692	1189	463
A0A0E9DUF8	K8G181	46	783	112	792	1174	457
V0VQY7	A0A095ALB6	3	219	4	230	350	139
V0VQY7	W1TUQ2	1	221	2	215	309	124
V0VQY7	A0A142FCW2	3	206	8	218	228	92
V0VQY7	W9RYS9	20	224	86	225	197	80
V0VQY7	A0A0M3GZ92	18	204	14	204	269	108
V0VQY7	A0A0T7CSE4	3	219	0	220	370	147
V0VQY7	E7A488	1	223	7	215	301	121
V0VQY7	E5XXL2	11	211	15	212	333	133
V0VQY7	J6PSR2	2	242	298	239	263	106
V0VQY7	A0A0A6L293	18	184	859	187	117	50
A0A0S4QTJ5	Q0RD23	0	1004	0	1008	3886	1501
A0A0A6KIM4	A0A078G2Y6	97	222	866	265	110	47
A0A0A6KIM4	C1FY42	143	266	542	311	111	47
A0A0A6KIM4	A0A0C6CSM8	19	337	10	323	172	71
A0A0A6KIM4	E3LMS7	113	184	35	179	139	58
A0A0A6KIM4	A0A059JHJ0	52	267	12	283	125	53
S7NCW8	F7DRM4	314	164	546	153	111	47
R4ILC5	L7PCM3	0	221	0	221	798	312
B6E4J0	P0A383	21	207	37	212	375	149
L0CLT8	M1HC43	251	550	234	536	251	101
A0A153NF82	B3DQ79	36	603	327	588	1766	685
W9DPM4	A0A095ALB6	3	227	2	241	361	144
W9DPM4	W1TUQ2	3	227	2	224	340	136
W9DPM4	A0A142FCW2	2	236	5	246	297	119
W9DPM4	W9RYS9	32	187	98	193	175	72
