8	8	8
61	61	56
Finished target hashing
Curr threshold: 51
Query elem count: 111942
Finished query hashing
#target_seq_num	query_seq_num	target_seq_pos	query_seq_pos	
4131	208	515	490
4131	208	167	166
4144	3	864	764
4159	248	156	58
4162	327	294	373
4162	365	513	720
4168	350	390	390
4168	350	99	99
4168	350	127	127
4168	350	11	11
4168	350	10	10
4168	350	95	95
4168	350	94	94
4168	350	396	396
4169	176	292	342
4169	176	295	345
4169	176	147	106
4175	163	1273	26
4175	163	1280	23
4175	280	1000	3890
4191	158	23	74
4191	158	17	68
4191	158	16	67
4234	397	85	81
4235	229	283	303
4266	85	311	311
4266	85	65	65
4266	85	97	97
4266	85	256	256
4266	85	62	62
4266	85	11	11
4266	85	152	152
4266	85	188	188
4266	85	16	16
4266	85	129	129
4266	85	320	320
4266	85	125	125
4266	85	119	119
4266	85	330	330
4266	85	126	126
4266	85	128	128
4266	85	68	68
4266	85	314	314
4266	85	317	317
4269	3	422	447
4269	35	167	167
4269	35	45	45
4269	35	422	417
4269	35	33	33
4269	35	523	517
4269	35	78	78
4269	46	167	167
4269	46	422	417
4269	46	45	45
4269	46	78	78
4269	46	523	517
4269	46	421	416
4269	46	426	421
4269	46	33	33
4272	134	213	232
4272	134	211	230
4272	134	119	138
4272	134	221	240
4272	134	116	135
4272	134	124	143
4289	349	417	417
4289	349	420	420
4289	349	421	421
4289	349	278	278
4289	349	309	309
4289	349	359	359
4289	349	422	422
4297	222	24	1
4297	222	291	268
4297	222	175	152
4297	222	94	71
4297	222	669	646
4297	222	25	2
4297	222	65	42
4297	222	102	79
4297	222	68	45
4297	222	438	415
4297	222	287	264
4297	222	93	70
4297	222	149	126
4297	222	349	326
4297	222	523	500
4297	222	435	412
4314	1	308	307
4314	204	308	309
4315	93	286	283
4320	237	264	267
4320	339	323	323
4320	339	164	164
4320	339	29	29
4320	339	160	160
4320	339	225	225
4320	339	222	222
4320	339	264	264
4320	339	112	112
4320	339	226	226
4320	339	262	262
4320	339	224	224
4320	339	379	379
4320	339	221	221
4324	135	239	224
4338	365	773	720
4357	210	206	222
4357	210	150	166
4357	210	143	159
4357	210	142	158
4357	210	141	157
4357	212	237	257
4391	155	401	317
4391	155	401	322
4391	155	418	322
4391	155	435	322
4391	155	418	317
4391	155	435	317
4391	344	396	179
4400	136	4	5
4402	397	80	81
4417	288	111	111
4428	100	18	347
4445	66	978	1085
4445	66	982	1089
4445	66	975	1082
4445	66	481	555
4445	66	976	1083
4445	66	979	1086
4445	66	969	1076
4445	66	938	1045
4445	66	973	1080
4445	66	490	564
4445	66	1249	1358
4445	66	1187	1296
4445	66	970	1077
4445	66	974	1081
4445	66	913	1020
4445	66	959	1066
4445	66	1214	1323
4445	66	942	1049
4448	398	260	260
4448	398	261	261
4448	398	60	60
4449	155	377	315
4449	155	358	319
4449	155	357	318
4449	155	355	316
4449	155	356	322
4449	155	359	322
4449	155	359	317
4449	155	356	317
4454	289	759	763
4454	289	761	765
4454	289	665	669
4454	289	536	538
4454	289	373	372
4454	289	633	635
4458	111	311	311
4458	111	313	313
4458	111	314	314
4468	315	325	289
4468	315	326	290
4468	315	331	295
4500	43	514	508
4500	43	511	505
4511	392	141	350
4511	392	56	231
4511	392	133	342
4520	3	716	447
4520	35	716	417
4520	46	716	417
4523	270	22	247
4523	270	34	259
4523	270	27	252
4523	270	26	251
4536	411	1091	1051
4536	411	1001	178
4559	43	466	508
4559	43	465	507
4559	43	462	504
4568	52	158	158
4568	52	121	121
4568	52	162	162
4568	52	156	156
4591	327	353	373
4608	3	422	447
4608	35	167	167
4608	35	422	417
4608	35	45	45
4608	35	33	33
4608	35	78	78
4608	35	523	517
4608	46	167	167
4608	46	422	417
4608	46	45	45
4608	46	78	78
4608	46	523	517
4608	46	421	416
4608	46	33	33
4608	46	426	421
4618	298	307	307
4618	298	120	120
4618	298	123	123
4618	298	126	126
4622	137	68	62
4655	192	531	825
4655	192	319	613
4655	192	532	826
4655	192	533	827
4655	192	306	600
4655	192	310	604
4659	43	518	508
4664	192	577	825
4664	192	453	701
4664	192	365	613
4664	192	578	826
4664	192	579	827
4664	192	352	600
4664	192	356	604
4665	254	225	225
4665	254	66	66
4665	254	57	57
4665	254	69	69
4665	254	1013	1013
4665	254	62	62
4665	254	955	955
4665	254	891	891
4665	254	1015	1015
4665	254	78	78
4665	254	1019	1019
4665	254	1016	1016
4665	254	857	857
4665	254	26	26
4665	254	1018	1018
4665	254	31	31
4665	254	896	896
4665	254	230	230
4665	254	606	606
4665	254	897	897
4671	237	162	163
4671	339	225	222
4671	339	265	262
4671	339	267	264
4671	339	224	221
4678	49	402	395
4678	49	208	207
4678	49	606	599
4678	49	410	403
4678	49	411	404
4678	49	601	594
4678	377	410	241
4685	118	275	266
4685	118	500	574
4685	118	279	270
4685	118	276	267
4685	118	349	421
4685	118	278	269
4685	118	81	81
4685	118	274	265
4685	118	138	129
4685	118	419	493
4685	118	285	276
4685	118	129	120
4685	118	106	97
4685	118	473	547
4685	118	271	262
4685	118	61	61
4685	118	283	274
4685	118	475	549
4685	118	117	108
4685	118	505	579
4685	118	266	257
4685	118	288	279
4685	118	57	57
4685	118	282	273
4685	118	137	128
4685	118	126	117
4685	118	346	418
4685	118	268	259
4685	118	418	492
4685	118	134	125
4685	118	424	498
4689	39	149	149
4703	280	4167	4060
4703	280	4052	3949
4703	280	3738	3646
4703	280	4054	3951
4703	280	4104	3999
4703	280	3775	3683
4703	280	4022	3919
4703	280	4168	4061
4703	280	4027	3924
4703	280	1152	1094
4703	280	4053	3950
4703	280	4031	3928
4703	280	4164	4057
4703	280	4057	3954
4703	280	4163	4056
4703	280	3992	3890
4707	3	403	447
4707	35	403	417
4707	46	403	417
4723	420	40	40
4723	420	116	116
4723	420	280	280
4723	420	249	249
4723	420	69	69
4723	420	234	234
4723	420	70	70
4723	420	64	64
4723	420	60	60
4723	420	284	284
4723	420	279	279
4742	199	565	570
4749	46	417	421
4758	280	344	3646
4771	357	196	196
4771	357	160	160
4771	357	108	108
4771	357	159	159
4771	357	139	139
4771	357	168	168
4771	357	99	99
4771	357	102	102
4771	357	100	100
4775	3	403	447
4775	35	403	417
4775	46	403	417
4796	155	6	322
4796	155	6	317
4802	41	499	499
4802	41	578	578
4802	41	431	431
4802	41	436	436
4802	41	490	490
4806	22	384	380
4821	192	569	825
4821	192	357	613
4821	192	570	826
4821	192	571	827
4821	192	344	600
4821	192	348	604
4831	11	539	539
4831	11	270	270
4831	11	269	269
4831	11	399	399
4831	11	86	86
4831	11	282	282
4875	120	2	2
4875	120	206	206
4882	306	424	453
4882	306	428	457
4895	310	162	597
4900	155	1428	316
4900	282	1427	2200
4913	295	225	221
4929	242	115	115
4929	242	110	110
4929	242	194	194
4929	242	120	120
4929	242	119	119
4930	222	649	646
4930	222	265	262
4930	222	415	412
4932	187	40	40
4932	187	44	44
4973	192	356	613
4973	192	569	826
4973	192	570	827
4973	192	343	600
4973	192	347	604
4978	360	255	269
4978	360	258	272
4978	360	253	267
5007	315	289	289
5007	315	218	218
5007	315	290	290
5007	315	364	364
5007	315	351	351
5007	315	309	309
5007	315	295	295
5007	315	208	208
5007	315	310	310
5007	315	305	305
5007	315	214	214
5007	315	355	355
5007	315	210	210
5007	315	306	306
5007	315	417	417
5007	315	219	219
5007	315	308	308
5016	176	340	342
5030	31	89	104
5035	67	702	702
5035	67	78	78
5035	67	5	5
5035	67	229	229
5035	67	611	611
5038	411	1384	1275
5038	411	766	697
5038	411	387	318
5038	411	924	819
5038	411	1770	1675
5038	411	463	394
5038	411	134	65
5038	411	658	589
5038	411	2037	1942
5038	411	1162	1056
5038	411	764	695
5038	411	110	41
5038	411	950	845
5038	411	125	56
5038	411	765	696
5038	411	869	800
5038	411	1155	1049
5038	411	1157	1051
5038	411	705	636
5038	411	1937	1842
5038	411	608	178
5038	411	1150	1044
5038	411	679	610
5038	411	389	320
5038	411	1766	1671
5038	411	1981	1886
5038	411	113	44
5038	411	2043	1948
5038	411	452	383
5038	411	464	395
5038	411	1167	1061
5038	411	929	824
5038	411	414	345
5038	411	457	388
5038	411	2041	1946
5038	411	454	385
5038	411	400	331
5038	411	147	78
5038	411	413	344
5038	411	459	390
5038	411	1782	1687
5038	411	700	631
5038	411	386	317
5038	411	120	51
5038	411	710	641
5038	411	404	335
5038	411	1176	1070
5038	411	216	147
5038	411	1734	1639
5038	411	394	325
5038	411	383	314
5038	411	119	50
5038	411	150	81
5038	411	1363	1254
5038	411	2002	1907
5038	411	2006	1911
5038	411	979	874
5038	411	1787	1692
5038	411	391	322
5038	411	1934	1839
5038	411	874	805
5038	411	940	835
5038	411	1160	1054
5038	411	932	827
5038	411	1494	1407
5038	411	148	79
5038	411	116	47
5038	411	1186	1080
5038	411	388	319
5038	411	1393	1284
5038	411	1736	1641
5038	411	1357	1248
5038	411	1145	1039
5038	411	1630	1535
5038	411	1814	1719
5038	411	1769	1674
5038	411	933	828
5038	411	1653	1558
5038	411	1791	1696
5038	411	111	42
5038	411	1779	1684
5038	411	1154	1048
5038	411	1774	1679
5038	411	1500	1413
5038	411	129	60
5038	411	409	340
5052	394	114	121
5052	394	300	310
5053	389	183	183
5053	389	453	453
5053	389	306	306
5053	389	433	433
5053	389	457	457
5053	389	303	303
5053	389	288	288
5053	389	437	437
5053	389	309	309
5053	389	369	369
5053	389	454	454
5053	389	442	442
5053	389	458	458
5070	192	356	613
5070	192	569	826
5070	192	343	600
5070	192	347	604
5070	192	570	827
5087	258	132	124
5087	258	329	310
5105	291	228	210
5105	291	229	211
5105	291	227	209
5115	347	168	162
5115	347	165	159
5120	155	332	322
5120	155	337	322
5120	155	337	317
5120	155	332	317
5129	173	1029	851
5129	175	647	714
5129	175	1173	1239
5129	175	1008	1074
5129	175	1003	1069
5129	175	839	907
5129	175	1107	1173
5129	175	1053	1119
5129	175	1086	1152
5129	175	414	479
5129	175	1024	1090
5129	175	1103	1169
5129	175	1050	1116
5129	175	1108	1174
5129	175	418	483
5129	175	1110	1176
5129	175	1054	1120
5129	175	1033	1099
5129	175	648	715
5129	175	1113	1179
5129	175	1104	1170
5129	175	1058	1124
5129	175	1028	1094
5137	417	382	382
5137	417	54	54
5137	417	51	51
5152	193	7	7
5152	193	11	11
5152	193	16	16
5152	193	2	2
5170	155	1344	316
5170	282	1343	2200
5192	65	262	349
5192	65	264	351
5208	83	144	87
5208	83	505	448
5208	83	490	433
5208	83	140	83
5208	83	497	440
5208	83	500	443
5208	83	538	481
5208	83	614	557
5208	83	496	439
5208	83	487	430
5208	83	114	57
5208	83	322	265
5208	83	325	268
5208	83	116	59
5208	83	278	221
5208	83	319	262
5208	83	501	444
5208	83	323	266
5208	83	583	526
5208	83	499	442
5208	83	316	259
5208	83	87	30
5208	83	510	453
5221	3	88	87
5221	3	445	443
5221	3	225	223
5221	3	449	447
5221	3	226	224
5221	3	430	428
5221	3	761	759
5221	3	324	322
5221	3	230	228
5221	3	143	141
5221	3	89	88
5221	3	392	390
5221	3	551	549
5221	3	91	90
5221	3	319	317
5221	3	85	84
5221	3	231	229
5221	3	885	884
5221	3	177	175
5221	35	449	417
5221	46	449	417
5221	46	453	421
5221	130	231	245
5221	130	230	244
5231	1	308	307
5231	204	308	309
5233	282	14	598
5234	349	417	417
5234	349	420	420
5234	349	421	421
5234	349	278	278
5234	349	309	309
5234	349	422	422
5234	349	359	359
5242	279	11	11
5246	327	746	373
5246	365	965	720
5253	326	381	381
5253	326	473	473
5253	326	477	477
5253	326	260	260
5253	326	527	527
5253	326	379	379
5253	326	394	394
5253	326	476	476
5253	326	266	266
5253	326	295	295
5253	326	62	62
5253	326	256	256
5253	326	167	167
5253	326	480	480
5253	326	375	375
5253	326	164	164
5253	326	93	93
5253	326	483	483
5253	326	171	171
5253	326	384	384
5253	326	128	128
5253	326	196	196
5253	326	514	514
5253	326	481	481
5274	315	352	289
5274	315	353	290
5274	315	358	295
5287	254	62	66
5287	254	58	62
5292	289	557	516
5292	289	375	334
5292	289	804	763
5292	289	201	160
5292	289	708	667
5292	289	806	765
5292	289	710	669
5292	289	579	538
5292	289	477	436
5292	289	413	372
5292	289	559	518
5292	289	371	330
5292	289	246	205
5292	289	676	635
5292	289	453	412
5292	289	518	477
5292	289	206	165
5292	289	192	151
5292	289	473	432
5292	289	718	677
5292	289	280	239
5292	289	456	415
5292	289	709	668
5292	289	205	164
5292	289	451	410
5305	418	214	147
5336	22	177	177
5336	195	175	175
5347	133	1659	1683
5347	133	1062	1077
5347	133	1148	1163
5347	133	1195	1210
5348	39	149	149
5374	327	672	373
5374	365	892	720
5424	3	423	447
5424	35	167	167
5424	35	423	417
5424	35	45	45
5424	35	69	69
5424	35	39	39
5424	35	35	35
5424	35	36	36
5424	35	78	78
5424	35	131	131
5424	35	211	211
5424	46	422	416
5424	46	167	167
5424	46	278	273
5424	46	423	417
5424	46	45	45
5424	46	78	78
5424	46	39	39
5424	46	212	212
5424	46	427	421
5424	46	126	126
5426	3	417	447
5426	35	167	167
5426	35	172	172
5426	35	417	417
5426	35	174	174
5426	35	36	36
5426	35	175	175
5426	35	169	169
5426	35	171	171
5426	35	173	173
5426	35	69	69
5426	35	117	117
5426	35	39	39
5426	35	96	96
5426	35	98	98
5426	35	78	78
5426	35	35	35
5426	35	45	45
5426	35	129	129
5426	35	517	517
5426	35	176	176
5426	35	157	157
5426	35	33	33
5426	46	166	166
5426	46	416	416
5426	46	167	167
5426	46	273	273
5426	46	93	93
5426	46	507	507
5426	46	172	172
5426	46	508	508
5426	46	206	206
5426	46	468	468
5426	46	119	119
5426	46	417	417
5426	46	36	36
5426	46	175	175
5426	46	68	68
5426	46	11	11
5426	46	169	169
5426	46	171	171
5426	46	168	168
5426	46	493	493
5426	46	45	45
5426	46	173	173
5426	46	115	115
5426	46	117	117
5426	46	124	124
5426	46	491	491
5426	46	512	512
5426	46	98	98
5426	46	495	495
5426	46	128	128
5426	46	471	471
5426	46	78	78
5426	46	517	517
5426	46	39	39
5426	46	152	152
5426	46	496	496
5426	46	96	96
5426	46	157	157
5426	46	131	131
5426	46	211	211
5426	46	126	126
5426	46	114	114
5426	46	487	487
5426	46	421	421
5426	46	33	33
5426	46	174	174
5426	46	524	524
5426	46	573	573
5426	46	572	572
5426	46	170	170
5426	46	212	212
5426	46	17	17
5426	46	129	129
5451	228	115	172
5461	294	58	58
5461	294	29	29
5461	294	54	54
5461	294	130	130
5461	294	39	39
5461	294	34	34
5461	294	127	127
5465	163	57	23
5480	250	169	151
5480	250	176	158
5480	250	228	210
5480	250	174	156
5480	250	179	161
5487	350	390	390
5487	350	99	99
5487	350	127	127
5487	350	11	11
5487	350	10	10
5487	350	95	95
5487	350	94	94
5487	350	396	396
5499	299	666	883
5504	65	351	351
5504	65	349	349
5504	65	358	358
5506	22	380	380
5506	22	263	263
5506	22	305	305
5506	22	259	259
5506	22	260	260
5506	22	302	302
5506	195	354	354
5506	195	71	71
5506	195	470	470
5506	195	178	178
5506	195	324	324
5506	195	359	359
5506	195	255	255
5506	195	173	173
5506	195	307	307
5506	195	301	301
5506	195	170	170
5506	195	263	263
5506	195	329	329
5506	195	350	350
5506	195	305	305
5506	195	293	293
5506	195	264	264
5506	195	177	177
5506	195	308	308
5506	195	356	356
5506	195	175	175
5506	195	260	260
5506	195	171	171
5506	195	259	259
5506	195	302	302
5547	62	122	201
5547	62	37	116
5547	62	22	101
5547	62	18	97
5547	62	38	117
5547	62	177	256
5547	62	77	156
5573	75	224	223
5573	75	315	314
5573	75	307	306
5573	75	312	311
5573	75	314	313
5579	43	514	508
5579	43	511	505
5591	299	546	435
5608	261	45	45
5627	3	505	447
5627	35	505	417
5627	46	505	417
5661	280	363	3951
5679	83	507	448
5679	83	492	433
5679	83	141	83
5679	83	499	440
5679	83	498	439
5679	83	500	441
5679	83	489	430
5679	83	115	57
5679	83	77	19
5679	83	324	265
5679	83	327	268
5679	83	117	59
5679	83	280	221
5679	83	321	262
5679	83	503	444
5679	83	88	30
5679	83	540	481
5679	83	531	472
5679	83	318	259
5679	83	325	266
5679	83	72	14
5682	327	452	373
5682	365	671	720
5684	41	499	499
5684	41	578	578
5684	41	431	431
5684	41	436	436
5684	41	490	490
5687	213	43	48
5708	22	385	380
5715	226	33	318
5716	79	62	62
5717	384	50	51
5717	384	104	105
5717	384	105	106
5722	161	646	646
5724	389	180	183
5724	389	360	363
5724	389	303	306
5724	389	285	288
5724	389	306	309
5731	133	38	538
5783	85	311	311
5783	85	65	65
5783	85	97	97
5783	85	256	256
5783	85	66	66
5783	85	62	62
5783	85	11	11
5783	85	152	152
5783	85	188	188
5783	85	16	16
5783	85	71	71
5783	85	129	129
5783	85	320	320
5783	85	125	125
5783	85	119	119
5783	85	68	68
5783	85	126	126
5783	85	330	330
5783	85	317	317
5783	85	128	128
5783	85	67	67
5783	85	314	314
5808	293	43	43
5808	293	47	47
5808	293	53	53
5808	293	46	46
5808	293	30	30
5808	293	97	97
5808	293	31	31
5808	293	0	0
5808	293	26	26
5808	293	27	27
5808	293	39	39
5808	293	56	56
5816	13	205	205
5819	1	311	307
5819	204	311	309
5827	6	117	117
5827	6	76	76
5827	6	116	116
5827	6	114	114
5827	6	70	70
5827	6	73	73
5827	6	81	81
5827	6	60	60
5827	6	50	50
5833	180	493	947
5838	300	745	745
5838	300	466	466
5838	300	1203	1203
5838	300	768	768
5838	300	1386	1386
5838	300	342	342
5838	300	751	751
5838	300	467	467
5838	300	766	766
5838	300	1194	1194
5838	300	891	891
5838	300	506	506
5838	300	1201	1201
5838	300	785	785
5838	300	626	626
5838	300	631	631
5838	300	888	888
5838	300	447	447
5838	300	1336	1336
5838	300	894	894
5864	217	245	332
5871	180	493	947
5890	228	125	172
5895	180	493	947
5896	1	309	307
5896	204	309	309
5926	3	401	447
5926	35	401	417
5926	46	401	417
5927	105	75	76
5934	102	122	122
5934	102	119	119
5934	102	120	120
5934	102	70	70
5934	102	35	35
5934	102	32	32
5934	102	31	31
5989	140	92	91
5989	140	88	87
5989	140	93	92
5990	155	76	322
5990	155	79	322
5990	155	79	317
5990	155	76	317
5997	2	30	18
6021	250	149	151
6021	250	156	158
6021	250	159	161
6021	250	154	156
6042	208	282	284
6048	397	80	81
6055	152	205	205
6055	152	45	45
6078	22	259	259
6078	22	254	254
6078	195	354	354
6078	195	258	258
6078	195	71	71
6078	195	470	470
6078	195	178	178
6078	195	359	359
6078	195	301	301
6078	195	329	329
6078	195	264	264
6078	195	175	175
6078	195	259	259
6078	195	263	263
6078	195	356	356
6078	195	170	170
6078	195	177	177
6078	195	255	255
6079	45	76	61
6097	219	224	179
6099	299	372	435
6106	212	181	257
6125	277	37	37
6125	277	22	22
6125	277	31	31
6148	155	0	315
6148	155	1	322
6148	155	2	322
6148	155	3	322
6148	155	1	317
6148	155	2	317
6148	155	3	317
6153	355	118	118
6153	355	182	182
6153	355	120	120
6153	355	114	114
6153	355	113	113
6153	355	115	115
6153	355	116	116
6153	355	111	111
6156	327	360	373
6163	176	310	342
6188	11	539	539
6188	11	270	270
6188	11	269	269
6188	11	86	86
6188	11	282	282
6191	232	16	16
6199	213	48	48
6199	293	54	53
6235	155	387	317
6235	155	388	317
6235	155	389	317
6235	155	393	317
6235	155	386	317
6235	155	381	317
6235	155	390	317
6235	155	384	317
6235	155	387	322
6235	155	388	322
6235	155	389	322
6235	155	392	322
6235	155	391	322
6235	155	391	317
6235	155	383	322
6235	155	382	322
6235	155	393	322
6235	155	385	322
6235	155	383	317
6235	155	380	317
6235	155	380	322
6235	155	381	322
6235	155	385	317
6235	155	392	317
6235	155	384	322
6235	155	379	317
6235	155	379	322
6235	155	386	322
6235	155	382	317
6235	155	390	322
6248	65	927	348
6248	65	932	353
6248	65	930	351
6248	65	931	352
6260	155	662	319
6260	155	714	318
6260	155	751	323
6260	155	667	320
6260	155	663	322
6260	155	664	322
6260	155	665	322
6260	155	666	322
6260	155	665	317
6260	155	664	317
6260	155	660	318
6260	155	666	317
6260	155	663	317
6260	344	713	179
6262	155	364	321
6262	155	361	320
6262	155	359	322
6262	155	360	322
6262	155	360	317
6262	155	359	317
6263	102	120	120
6263	102	119	119
6263	102	70	70
6283	133	1167	1163
6290	22	303	302
6290	22	260	259
6290	22	255	254
6290	195	355	354
6290	195	71	71
6290	195	360	359
6290	195	256	255
6290	195	174	173
6290	195	302	301
6290	195	171	170
6290	195	178	177
6290	195	357	356
6290	195	260	259
6290	195	176	175
6293	258	414	309
6293	258	415	310
6293	258	424	319
6293	258	225	124
6300	3	418	447
6300	35	167	167
6300	35	172	172
6300	35	418	417
6300	35	174	174
6300	35	36	36
6300	35	175	175
6300	35	68	68
6300	35	169	169
6300	35	171	171
6300	35	173	173
6300	35	69	69
6300	35	117	117
6300	35	39	39
6300	35	96	96
6300	35	98	98
6300	35	78	78
6300	35	35	35
6300	35	518	517
6300	35	129	129
6300	35	157	157
6300	35	176	176
6300	35	33	33
6300	35	45	45
6300	46	166	166
6300	46	417	416
6300	46	167	167
6300	46	274	273
6300	46	93	93
6300	46	508	507
6300	46	172	172
6300	46	509	508
6300	46	469	468
6300	46	418	417
6300	46	36	36
6300	46	175	175
6300	46	169	169
6300	46	171	171
6300	46	168	168
6300	46	494	493
6300	46	45	45
6300	46	173	173
6300	46	115	115
6300	46	117	117
6300	46	124	124
6300	46	492	491
6300	46	513	512
6300	46	98	98
6300	46	422	421
6300	46	496	495
6300	46	472	471
6300	46	78	78
6300	46	96	96
6300	46	525	524
6300	46	174	174
6300	46	114	114
6300	46	497	496
6300	46	17	17
6300	46	518	517
6300	46	212	212
6300	46	129	129
6300	46	131	131
6300	46	211	211
6300	46	126	126
6300	46	170	170
6300	46	33	33
6300	46	488	487
6300	46	39	39
6300	46	157	157
6300	46	152	152
6306	3	478	478
6306	3	447	447
6306	3	389	389
6306	3	227	228
6306	3	390	390
6306	3	228	229
6306	3	547	549
6306	3	428	428
6306	35	447	417
6306	46	447	417
6306	46	451	421
6306	130	228	245
6306	130	227	244
6317	7	3	3
6317	7	4	4
6317	7	24	24
6317	7	8	8
6317	159	164	164
6317	159	3	3
6317	159	4	4
6317	159	8	8
6317	159	24	24
6352	327	503	373
6357	285	295	295
6357	285	128	128
6357	285	75	75
6394	397	85	81
6412	49	393	395
6412	49	205	207
6412	49	597	599
6412	49	401	403
6412	49	402	404
6412	49	592	594
6412	377	401	241
6437	100	26	247
6437	100	18	36
6437	100	222	36
6437	100	18	239
6437	100	222	239
6437	100	221	238
6437	100	188	205
6437	100	67	288
6437	100	271	288
6437	100	55	73
6437	100	390	409
6437	100	226	243
6437	100	393	412
6437	100	224	241
6437	100	337	355
6437	100	19	240
6437	100	223	240
6437	100	230	247
6437	100	385	404
6437	100	68	86
6437	100	272	86
6437	100	58	76
6437	100	232	46
6437	100	396	415
6437	100	268	285
6437	100	28	46
6437	100	29	47
6437	100	233	47
6437	100	64	285
6437	100	262	279
6437	100	262	76
6437	100	233	250
6437	100	29	250
6437	100	228	42
6437	100	58	279
6437	100	226	40
6437	100	229	246
6441	195	182	177
6447	22	263	263
6447	22	305	305
6447	22	302	302
6447	22	259	259
6447	22	260	260
6447	195	354	354
6447	195	258	258
6447	195	71	71
6447	195	470	470
6447	195	178	178
6447	195	324	324
6447	195	359	359
6447	195	173	173
6447	195	307	307
6447	195	301	301
6447	195	263	263
6447	195	329	329
6447	195	350	350
6447	195	293	293
6447	195	264	264
6447	195	177	177
6447	195	259	259
6447	195	255	255
6447	195	260	260
6447	195	356	356
6447	195	254	254
6447	195	170	170
6447	195	163	163
6447	195	305	305
6447	195	308	308
6447	195	171	171
6447	195	302	302
6447	195	175	175
6447	195	266	266
6451	0	258	258
6451	0	180	180
6451	0	202	202
6451	0	234	234
6451	0	284	284
6451	0	255	255
6451	0	64	64
6451	226	193	382
6451	226	176	365
6454	123	192	192
6454	123	148	148
6454	123	196	196
6454	123	151	151
6454	123	198	198
6454	123	154	154
6454	123	194	194
6461	340	376	375
6461	340	372	371
6461	340	374	373
6461	340	315	314
6461	340	371	370
6461	340	256	253
6461	340	377	376
6487	361	147	147
6487	361	442	430
6487	361	148	148
6487	361	504	492
6491	415	321	24
6502	1	309	307
6502	204	45	45
6502	204	309	309
6502	204	277	277
6528	303	180	180
6545	260	137	137
6545	260	206	206
6557	173	950	851
6558	43	511	508
6558	43	508	505
6585	104	5	5
6588	361	540	492
6599	163	181	26
6599	163	182	29
6610	270	247	247
6610	270	259	259
6610	270	252	252
6610	270	96	98
6610	270	10	9
6610	270	251	251
6657	90	234	234
6657	90	268	268
6657	90	269	269
6657	90	264	264
6657	90	274	274
6659	327	487	373
6659	365	705	720
6661	233	212	212
6661	233	216	216
6661	233	118	118
6661	233	222	222
6676	285	295	295
6676	285	128	128
6676	285	75	75
6678	20	5	11
6678	20	6	12
6678	20	3	9
6682	156	293	285
6682	156	35	35
6682	156	290	282
6683	26	352	320
6711	198	403	729
6711	198	702	729
6711	198	837	866
6711	198	1007	1052
6711	198	682	709
6711	198	991	1036
6711	198	535	561
6711	198	687	714
6711	198	1017	1062
6711	198	332	358
6711	198	1015	1060
6711	198	1013	1058
6711	198	325	351
6711	198	326	352
6711	198	998	1043
6711	198	878	907
6711	198	408	434
6711	198	407	433
6711	198	707	734
6711	198	1014	1059
6712	201	245	245
6712	201	89	89
6712	201	47	47
6712	201	485	485
6712	201	339	339
6712	201	165	165
6712	201	254	254
6712	201	298	298
6712	201	252	252
6712	201	106	106
6712	201	86	86
6712	201	17	17
6712	201	170	170
6712	201	78	78
6712	201	83	83
6712	201	123	123
6712	201	169	169
6712	201	41	41
6712	201	171	171
6712	201	74	74
6712	201	82	82
6712	201	26	26
6712	201	514	514
6712	201	42	42
6712	201	174	174
6712	201	105	105
6712	201	289	289
6712	201	91	91
6712	201	310	310
6712	201	172	172
6712	201	77	77
6712	201	166	166
6712	201	84	84
6712	201	81	81
6712	201	87	87
6712	201	79	79
6712	201	75	75
6712	201	518	518
6712	201	37	37
6712	201	248	248
6712	201	45	45
6712	201	43	43
6712	201	36	36
6712	201	21	21
6729	173	971	851
6742	155	301	315
6742	155	303	320
6742	155	302	322
6742	155	306	322
6742	155	113	123
6742	155	238	252
6742	155	116	126
6742	155	114	124
6742	155	400	414
6742	155	306	317
6742	155	302	317
6743	383	728	729
6743	383	229	229
6743	383	237	237
6743	383	730	731
6743	383	701	702
6743	383	231	231
6743	383	422	422
6743	383	180	180
6743	383	706	707
6743	383	463	463
6743	383	196	196
6743	383	235	235
6743	383	734	735
6743	383	108	108
6743	383	230	230
6743	383	117	117
6743	383	264	264
6743	383	490	490
6743	383	221	221
6743	383	461	461
6743	383	542	542
6743	383	750	751
6743	383	731	732
6743	383	492	492
6743	383	118	118
6743	383	240	240
6743	383	233	233
6743	383	455	455
6743	383	239	239
6743	383	122	122
6743	383	697	698
6743	383	103	103
6743	383	99	99
6743	383	98	98
6743	383	733	734
6743	383	123	123
6743	383	749	750
6743	383	494	494
6757	192	577	825
6757	192	453	701
6757	192	365	613
6757	192	578	826
6757	192	579	827
6757	192	352	600
6757	192	356	604
6775	22	298	297
6775	22	303	302
6775	22	260	259
6775	195	355	354
6775	195	71	71
6775	195	360	359
6775	195	174	173
6775	195	357	356
6775	195	260	259
6775	195	171	170
6775	195	303	302
6775	195	256	255
6775	195	176	175
6777	125	53	147
6777	125	580	606
6777	125	49	143
6777	125	423	437
6777	125	397	437
6783	348	1501	1500
6783	348	1263	1262
6783	348	138	139
6783	348	1008	1007
6783	348	1049	1048
6783	348	817	816
6783	348	1068	1067
6783	348	1004	1003
6783	348	1373	1372
6783	348	1811	1810
6783	348	1003	1002
6783	348	0	0
6783	348	1376	1375
6783	348	999	998
6783	348	944	943
6783	348	1006	1005
6783	348	1820	1819
6783	348	2100	2099
